file,actual,predicted,correct,confidence,feature_extraction_ms,inference_ms,total_processing_ms
data\mafaulda\imbalance\30g\53.8624.csv,imbalance,imbalance,True,100.0,187.82059999648482,58.194899997033644,246.01549999351846
data\mafaulda\imbalance\30g\54.0672.csv,imbalance,imbalance,True,100.0,180.91860000276938,56.43029999919236,237.34890000196174
data\mafaulda\imbalance\30g\55.5008.csv,imbalance,imbalance,True,99.0,178.6997999952291,58.12270000024,236.82249999546912
data\mafaulda\imbalance\30g\57.5488.csv,imbalance,imbalance,True,100.0,186.22319999849424,57.49729999661213,243.72049999510637
data\mafaulda\imbalance\30g\58.368.csv,imbalance,imbalance,True,96.0,172.10940000222763,57.43190000066534,229.54130000289297
data\mafaulda\imbalance\30g\59.392.csv,imbalance,imbalance,True,80.20570175438597,181.12969999492634,58.65530000301078,239.78499999793712
data\mafaulda\imbalance\35g\12.0832.csv,imbalance,imbalance,True,31.927444040537985,184.96330000198213,57.524499999999534,242.48780000198167
data\mafaulda\imbalance\35g\13.7216.csv,imbalance,imbalance,True,60.543558239364195,181.90930000127992,59.33329999970738,241.2426000009873
data\mafaulda\imbalance\35g\14.5408.csv,imbalance,imbalance,True,66.2452275483912,186.42949999775738,61.09130000550067,247.52080000325805
data\mafaulda\imbalance\35g\15.7696.csv,imbalance,imbalance,True,74.03321541950561,248.4550000008312,57.61959999654209,306.0745999973733
data\mafaulda\imbalance\35g\16.5888.csv,imbalance,imbalance,True,58.32158026012648,198.29749999917112,56.88679999730084,255.18429999647196
data\mafaulda\imbalance\35g\17.2032.csv,imbalance,imbalance,True,64.408537289265,172.2044999987702,56.3622999979998,228.56679999677
data\mafaulda\imbalance\35g\18.432.csv,imbalance,imbalance,True,62.532265179398316,172.3476000042865,56.58150000090245,228.92910000518896
data\mafaulda\imbalance\35g\19.8656.csv,imbalance,imbalance,True,38.90475949489108,167.52110000379616,57.47500000143191,224.99610000522807
data\mafaulda\imbalance\35g\20.8896.csv,imbalance,imbalance,True,71.7267332806155,166.59549999894807,58.45889999909559,225.05439999804366
data\mafaulda\imbalance\35g\21.504.csv,imbalance,imbalance,True,81.5019527713969,172.76000000128988,57.10489999910351,229.8649000003934
data\mafaulda\imbalance\35g\22.1184.csv,imbalance,imbalance,True,65.7679428755079,167.67889999755425,59.94700000155717,227.62589999911143
data\mafaulda\imbalance\35g\22.9376.csv,imbalance,imbalance,True,53.765676516109764,170.733899998595,57.487800004309975,228.22170000290498
data\mafaulda\imbalance\35g\24.1664.csv,imbalance,overhang,False,58.50836258336258,169.8106000039843,56.48680000012973,226.29740000411402
data\mafaulda\imbalance\35g\25.6.csv,imbalance,imbalance,True,65.87820432419183,166.65749999810942,56.462000000465196,223.1194999985746
data\mafaulda\imbalance\35g\26.0096.csv,imbalance,overhang,False,51.94913870851371,215.06419999786885,58.68669999472331,273.75089999259217
data\mafaulda\imbalance\35g\26.8288.csv,imbalance,imbalance,True,46.7974986897516,215.47110000392422,60.60859999706736,276.0797000009916
data\mafaulda\imbalance\35g\28.4672.csv,imbalance,imbalance,True,68.86225602360854,191.94069999502972,57.95669999497477,249.8973999900045
data\mafaulda\imbalance\35g\29.9008.csv,imbalance,imbalance,True,59.39845349971276,270.9965999965789,57.72170000273036,328.71829999930924
data\mafaulda\imbalance\35g\30.5152.csv,imbalance,imbalance,True,61.026759982581794,262.9138999982388,61.632400000235066,324.54629999847384
data\mafaulda\imbalance\35g\31.744.csv,imbalance,imbalance,True,82.80886822545213,185.79399999725865,60.01519999699667,245.80919999425532
data\mafaulda\imbalance\35g\32.9728.csv,imbalance,imbalance,True,88.24379827868792,174.42730000038864,56.13230000017211,230.55960000056075
data\mafaulda\imbalance\35g\33.5872.csv,imbalance,imbalance,True,92.49819434951011,175.60229999799049,56.282700003066566,231.88500000105705
data\mafaulda\imbalance\35g\34.4064.csv,imbalance,imbalance,True,92.87081339712918,169.697700002871,55.373600000166334,225.07130000303732
data\mafaulda\imbalance\35g\35.6352.csv,imbalance,imbalance,True,92.0,175.28179999499116,55.90469999879133,231.1864999937825
data\mafaulda\imbalance\35g\36.6592.csv,imbalance,imbalance,True,87.44736842105263,171.87250000279164,56.84050000127172,228.71300000406336
data\mafaulda\imbalance\35g\37.4784.csv,imbalance,imbalance,True,95.76555023923444,167.3360999993747,55.552600002556574,222.88870000193128
data\mafaulda\imbalance\35g\38.5024.csv,imbalance,imbalance,True,97.76555023923444,164.28639999503503,56.822699996700976,221.109099991736
data\mafaulda\imbalance\35g\39.1168.csv,imbalance,imbalance,True,51.11773879142301,186.1886999977287,59.64780000067549,245.83649999840418
data\mafaulda\imbalance\35g\40.3456.csv,imbalance,imbalance,True,58.62134083655427,201.63940000202274,57.4073000025237,259.04670000454644
data\mafaulda\imbalance\35g\41.5744.csv,imbalance,imbalance,True,96.13333333333333,166.75369999575196,57.11169999995036,223.86539999570232
data\mafaulda\imbalance\35g\42.5984.csv,imbalance,imbalance,True,95.95151515151514,164.28199999791104,56.29159999807598,220.57359999598702
data\mafaulda\imbalance\35g\43.6224.csv,imbalance,imbalance,True,98.95151515151514,170.72149999876274,57.16229999961797,227.8837999983807
data\mafaulda\imbalance\35g\44.8512.csv,imbalance,imbalance,True,99.0,171.98349999671336,58.216400000674184,230.19989999738755
data\mafaulda\imbalance\35g\45.4656.csv,imbalance,imbalance,True,100.0,170.76629999792203,57.9924999983632,228.75879999628523
data\mafaulda\imbalance\35g\46.6944.csv,imbalance,imbalance,True,99.0,198.45850000274368,62.4591000014334,260.9176000041771
data\mafaulda\imbalance\35g\47.5136.csv,imbalance,imbalance,True,99.0,188.39579999621492,57.22339999920223,245.61919999541715
data\mafaulda\imbalance\35g\48.7424.csv,imbalance,imbalance,True,99.0,171.3508000029833,57.730399996216875,229.08119999920018
data\mafaulda\imbalance\35g\49.9712.csv,imbalance,imbalance,True,100.0,169.4195999953081,56.02809999982128,225.44769999512937
data\mafaulda\imbalance\35g\50.9952.csv,imbalance,imbalance,True,99.0,176.39239999698475,57.473100001516286,233.86549999850104
data\mafaulda\imbalance\35g\51.8144.csv,imbalance,imbalance,True,100.0,194.5278999992297,56.47029999818187,250.99819999741158
data\mafaulda\imbalance\35g\52.4288.csv,imbalance,imbalance,True,100.0,183.9884000000893,58.0580000023474,242.0464000024367
data\mafaulda\imbalance\35g\52.8384.csv,imbalance,imbalance,True,99.0,245.00460000126623,60.86419999337522,305.86879999464145
data\mafaulda\imbalance\35g\54.4768.csv,imbalance,imbalance,True,100.0,218.05559999484103,63.78009999752976,281.8356999923708
data\mafaulda\imbalance\35g\55.0912.csv,imbalance,imbalance,True,99.0,217.65250000316883,61.82219999755034,279.47470000071917
data\mafaulda\imbalance\35g\56.7296.csv,imbalance,imbalance,True,90.6140350877193,218.88429999671644,58.02830000175163,276.91259999846807
data\mafaulda\imbalance\6g\13.9264.csv,imbalance,imbalance,True,95.6590909090909,184.74659999628784,56.41480000485899,241.16140000114683
data\mafaulda\imbalance\6g\14.336.csv,imbalance,imbalance,True,95.6590909090909,171.4884999964852,58.625300000130665,230.11379999661585
data\mafaulda\imbalance\6g\15.36.csv,imbalance,imbalance,True,90.41498268919308,188.38230000255862,57.1025000026566,245.48480000521522
data\mafaulda\imbalance\6g\16.1792.csv,imbalance,imbalance,True,97.98630136986301,179.40839999937452,57.1674000020721,236.57580000144662
data\mafaulda\imbalance\6g\17.408.csv,imbalance,imbalance,True,94.28630136986301,188.969900002121,57.468699997116346,246.43859999923734
data\mafaulda\imbalance\6g\18.432.csv,imbalance,imbalance,True,98.88888888888889,164.90619999967748,60.53470000188099,225.44090000155848
data\mafaulda\imbalance\6g\19.6608.csv,imbalance,imbalance,True,93.15987460815047,192.87610000174027,55.954000003112014,248.83010000485228
data\mafaulda\imbalance\6g\20.2752.csv,imbalance,imbalance,True,96.88085919299226,169.15440000593662,60.35629999678349,229.5107000027201
data\mafaulda\imbalance\6g\21.7088.csv,imbalance,imbalance,True,87.06896551724138,173.97649999475107,58.230700000422075,232.20719999517314
data\mafaulda\imbalance\6g\22.7328.csv,imbalance,imbalance,True,77.1301900070373,178.00310000166064,57.391299997107126,235.39439999876777
data\mafaulda\imbalance\6g\23.552.csv,imbalance,imbalance,True,97.9501133786848,178.82619999727467,58.390199999848846,237.21639999712352
data\mafaulda\imbalance\6g\24.576.csv,imbalance,imbalance,True,95.04752585965893,177.31590000039432,58.4616999985883,235.77759999898262
data\mafaulda\imbalance\6g\25.3952.csv,imbalance,imbalance,True,93.16020701907922,178.07249999896158,56.73609999939799,234.80859999835957
data\mafaulda\imbalance\6g\26.8288.csv,imbalance,imbalance,True,86.19784616564694,175.93569999735337,57.89850000292063,233.834200000274
data\mafaulda\imbalance\6g\27.648.csv,imbalance,imbalance,True,95.33759936777129,177.7938000013819,62.06640000164043,239.86020000302233
data\mafaulda\imbalance\6g\28.8768.csv,imbalance,imbalance,True,96.14875366568916,190.4341999979806,56.563500002084766,246.99770000006538
data\mafaulda\imbalance\6g\29.4912.csv,imbalance,imbalance,True,96.43370151830891,171.16100000566803,57.30139999650419,228.46240000217222
data\mafaulda\imbalance\6g\30.5152.csv,imbalance,imbalance,True,87.48314153410116,178.2549999988987,57.97549999988405,236.23049999878276
data\mafaulda\imbalance\6g\31.5392.csv,imbalance,imbalance,True,88.61302792488368,187.89200000173878,56.51700000453275,244.40900000627153
data\mafaulda\imbalance\6g\32.9728.csv,imbalance,imbalance,True,85.66019357819357,177.66629999823635,57.06500000087544,234.7312999991118
data\mafaulda\imbalance\6g\33.9968.csv,imbalance,imbalance,True,93.30386317719464,180.18580000352813,56.483899999875575,236.6697000034037
data\mafaulda\imbalance\6g\34.816.csv,imbalance,imbalance,True,86.2314679872723,178.18839999381453,57.183899996744,235.37229999055853
data\mafaulda\imbalance\6g\35.6352.csv,imbalance,imbalance,True,80.26497682709449,177.54119999881368,56.33790000138106,233.87910000019474
data\mafaulda\imbalance\6g\36.4544.csv,imbalance,imbalance,True,80.64451350663117,177.61589999281568,56.989700002304744,234.60559999512043
data\mafaulda\imbalance\6g\37.6832.csv,imbalance,imbalance,True,89.13425418425417,182.33699999836972,57.3662000024342,239.70320000080392
data\mafaulda\imbalance\6g\38.5024.csv,imbalance,imbalance,True,89.29592286501378,177.18510000122478,57.822199996735435,235.00729999796022
data\mafaulda\imbalance\6g\39.3216.csv,imbalance,imbalance,True,80.60776002264686,176.54359999869484,58.24430000211578,234.78790000081062
data\mafaulda\imbalance\6g\40.7552.csv,imbalance,imbalance,True,87.933887987013,174.420099996496,57.502499999827705,231.9225999963237
data\mafaulda\imbalance\6g\41.3696.csv,imbalance,imbalance,True,81.91295980163628,187.15330000122776,58.901699994748924,246.0549999959767
data\mafaulda\imbalance\6g\42.5984.csv,imbalance,imbalance,True,86.86292710260625,175.36390000168467,56.50039999454748,231.86429999623215
data\mafaulda\imbalance\6g\43.4176.csv,imbalance,imbalance,True,84.06951912169826,179.25770000147168,57.78920000011567,237.04690000158735
data\mafaulda\imbalance\6g\44.4416.csv,imbalance,imbalance,True,75.61953397612488,178.86400000134017,56.246799998916686,235.11080000025686
data\mafaulda\imbalance\6g\45.4656.csv,imbalance,imbalance,True,88.36842286501378,179.42920000496088,58.651999999710824,238.0812000046717
data\mafaulda\imbalance\6g\46.6944.csv,imbalance,imbalance,True,91.97916666666667,193.54349999775877,68.5866000058013,262.1301000035601
data\mafaulda\imbalance\6g\47.3088.csv,imbalance,imbalance,True,91.97916666666667,188.38200000027427,58.16629999753786,246.54829999781214
data\mafaulda\imbalance\6g\48.128.csv,imbalance,imbalance,True,96.16554659498209,173.15420000522863,56.53870000242023,229.69290000764886
data\mafaulda\imbalance\6g\49.152.csv,imbalance,imbalance,True,83.94631582575131,179.4785999954911,58.19389999669511,237.6724999921862
data\mafaulda\imbalance\6g\50.5856.csv,imbalance,imbalance,True,83.12689925198693,176.94199999823468,55.81060000258731,232.75260000082199
data\mafaulda\imbalance\6g\51.8144.csv,imbalance,imbalance,True,93.03076923076924,201.36510000156704,58.36520000593737,259.7303000075044
data\mafaulda\imbalance\6g\52.224.csv,imbalance,imbalance,True,97.03076923076924,168.2896999991499,56.1052999983076,224.3949999974575
data\mafaulda\imbalance\6g\53.6576.csv,imbalance,imbalance,True,91.0,169.6269999956712,56.09779999940656,225.72479999507777
data\mafaulda\imbalance\6g\54.4768.csv,imbalance,imbalance,True,84.0,175.6399000005331,57.996199997432996,233.63609999796608
data\mafaulda\imbalance\6g\55.296.csv,imbalance,imbalance,True,78.4,173.49390000163112,58.00659999658819,231.5004999982193
data\mafaulda\imbalance\6g\56.1152.csv,imbalance,imbalance,True,87.11428571428571,174.2623999962234,58.23210000380641,232.4945000000298
data\mafaulda\imbalance\6g\58.1632.csv,imbalance,imbalance,True,89.0,169.76620000059484,57.294400001410395,227.06060000200523
data\mafaulda\imbalance\6g\58.7776.csv,imbalance,imbalance,True,93.03030303030303,177.55860000033863,57.41929999931017,234.9778999996488
data\mafaulda\imbalance\6g\59.392.csv,imbalance,imbalance,True,90.03030303030303,171.17879999568686,56.851300003472716,228.03009999915957
data\mafaulda\imbalance\6g\60.2112.csv,imbalance,imbalance,True,96.03030303030303,171.33599999942817,56.20659999840427,227.54259999783244
data\mafaulda\imbalance\6g\62.0544.csv,imbalance,imbalance,True,78.43030303030304,173.12269999820273,55.89699999836739,229.01969999657013
data\mafaulda\horizontal-misalignment\0.5mm\12.288.csv,horizontal-misalignment,horizontal-misalignment,True,76.70850977078248,167.73649999959162,58.037299997522496,225.7737999971141
data\mafaulda\horizontal-misalignment\0.5mm\13.5168.csv,horizontal-misalignment,horizontal-misalignment,True,66.8014786395133,172.95220000232803,57.04230000264943,229.99450000497745
data\mafaulda\horizontal-misalignment\0.5mm\14.5408.csv,horizontal-misalignment,horizontal-misalignment,True,73.46019130566812,180.33730000024661,57.21349999657832,237.55079999682494
data\mafaulda\horizontal-misalignment\0.5mm\15.36.csv,horizontal-misalignment,horizontal-misalignment,True,94.23466046882112,174.20560000027763,58.13759999728063,232.34319999755826
data\mafaulda\horizontal-misalignment\0.5mm\16.384.csv,horizontal-misalignment,horizontal-misalignment,True,92.50203887881374,173.8580000019283,57.29069999506464,231.14869999699295
data\mafaulda\horizontal-misalignment\0.5mm\17.408.csv,horizontal-misalignment,horizontal-misalignment,True,84.81052800900548,174.73939999763388,56.89620000339346,231.63560000102734
data\mafaulda\horizontal-misalignment\0.5mm\18.8416.csv,horizontal-misalignment,horizontal-misalignment,True,92.14856516174608,176.19139999442268,55.988000000070315,232.179399994493
data\mafaulda\horizontal-misalignment\0.5mm\19.6608.csv,horizontal-misalignment,horizontal-misalignment,True,93.21508050279553,176.60929999692598,57.54979999619536,234.15909999312134
data\mafaulda\horizontal-misalignment\0.5mm\20.48.csv,horizontal-misalignment,horizontal-misalignment,True,94.44032170631937,176.00060000404483,56.254199997056276,232.2548000011011
data\mafaulda\horizontal-misalignment\0.5mm\21.504.csv,horizontal-misalignment,horizontal-misalignment,True,94.49971178880871,178.30540000431938,56.88499999814667,235.19040000246605
data\mafaulda\horizontal-misalignment\0.5mm\22.528.csv,horizontal-misalignment,horizontal-misalignment,True,92.77559515402673,175.7285000057891,57.931199997256044,233.65970000304515
data\mafaulda\horizontal-misalignment\0.5mm\23.552.csv,horizontal-misalignment,horizontal-misalignment,True,96.73938409930338,175.6461999975727,57.72910000086995,233.37529999844264
data\mafaulda\horizontal-misalignment\0.5mm\24.3712.csv,horizontal-misalignment,horizontal-misalignment,True,95.07366310627972,183.22009999974398,57.75799999537412,240.9780999951181
data\mafaulda\horizontal-misalignment\0.5mm\24.7808.csv,horizontal-misalignment,horizontal-misalignment,True,96.00364873493061,178.65770000207704,56.534900002588984,235.19260000466602
data\mafaulda\horizontal-misalignment\0.5mm\25.8048.csv,horizontal-misalignment,horizontal-misalignment,True,95.43962036521134,176.51409999962198,57.59289999696193,234.1069999965839
data\mafaulda\horizontal-misalignment\0.5mm\26.8288.csv,horizontal-misalignment,horizontal-misalignment,True,96.05037482858793,173.21880000235979,57.68930000340333,230.90810000576312
data\mafaulda\horizontal-misalignment\0.5mm\28.672.csv,horizontal-misalignment,horizontal-misalignment,True,94.87747543883526,175.71280000265688,56.32779999723425,232.04059999989113
data\mafaulda\horizontal-misalignment\0.5mm\29.2864.csv,horizontal-misalignment,horizontal-misalignment,True,90.59233838575742,181.5883000017493,56.01049999677343,237.59879999852274
data\mafaulda\horizontal-misalignment\0.5mm\30.3104.csv,horizontal-misalignment,horizontal-misalignment,True,91.2079908144518,175.89369999768678,55.9069000009913,231.80059999867808
data\mafaulda\horizontal-misalignment\0.5mm\31.5392.csv,horizontal-misalignment,horizontal-misalignment,True,95.28575563173291,178.08359999617096,56.99060000188183,235.0741999980528
data\mafaulda\horizontal-misalignment\0.5mm\32.3584.csv,horizontal-misalignment,horizontal-misalignment,True,95.58173644157095,173.02110000309767,56.476799996744376,229.49789999984205
data\mafaulda\horizontal-misalignment\0.5mm\33.1776.csv,horizontal-misalignment,horizontal-misalignment,True,95.2556760216005,173.5285999966436,57.00749999959953,230.53609999624314
data\mafaulda\horizontal-misalignment\0.5mm\34.2016.csv,horizontal-misalignment,horizontal-misalignment,True,95.71740686763611,173.6772000003839,57.12710000079824,230.80430000118213
data\mafaulda\horizontal-misalignment\0.5mm\35.2256.csv,horizontal-misalignment,horizontal-misalignment,True,93.78603767476771,173.2611999977962,48.047100004623644,221.30830000241986
data\mafaulda\horizontal-misalignment\0.5mm\36.6592.csv,horizontal-misalignment,horizontal-misalignment,True,92.66559126575574,181.77319999813335,58.72870000166586,240.5018999997992
data\mafaulda\horizontal-misalignment\0.5mm\37.888.csv,horizontal-misalignment,horizontal-misalignment,True,93.50757628739079,192.14630000351463,47.26479999953881,239.41110000305343
data\mafaulda\horizontal-misalignment\0.5mm\38.5024.csv,horizontal-misalignment,horizontal-misalignment,True,96.85183953282606,166.61210000165738,57.93679999624146,224.54889999789884
data\mafaulda\horizontal-misalignment\0.5mm\39.1168.csv,horizontal-misalignment,horizontal-misalignment,True,96.06318260386867,174.64160000236006,57.37349999981234,232.0151000021724
data\mafaulda\horizontal-misalignment\0.5mm\40.3456.csv,horizontal-misalignment,horizontal-misalignment,True,93.06827651087369,182.93319999793312,57.73179999960121,240.66499999753432
data\mafaulda\horizontal-misalignment\0.5mm\41.984.csv,horizontal-misalignment,horizontal-misalignment,True,95.32077157366345,178.61309999716468,57.11489999521291,235.7279999923776
data\mafaulda\horizontal-misalignment\0.5mm\42.5984.csv,horizontal-misalignment,horizontal-misalignment,True,97.03339056862757,172.28030000114813,56.75870000413852,229.03900000528665
data\mafaulda\horizontal-misalignment\0.5mm\43.008.csv,horizontal-misalignment,horizontal-misalignment,True,94.87725103924838,172.20220000308473,56.16429999645334,228.36649999953806
data\mafaulda\horizontal-misalignment\0.5mm\44.2368.csv,horizontal-misalignment,horizontal-misalignment,True,93.21900071225296,172.91040000418434,56.449700001394376,229.36010000557872
data\mafaulda\horizontal-misalignment\0.5mm\44.8512.csv,horizontal-misalignment,horizontal-misalignment,True,96.13462413526571,182.68470000475645,57.02520000340883,239.70990000816528
data\mafaulda\horizontal-misalignment\0.5mm\46.8992.csv,horizontal-misalignment,horizontal-misalignment,True,98.21510990342685,177.11369999597082,59.42270000377903,236.53639999974985
data\mafaulda\horizontal-misalignment\0.5mm\47.7184.csv,horizontal-misalignment,horizontal-misalignment,True,98.46194036251813,181.5569000027608,57.720500000868924,239.27740000362974
data\mafaulda\horizontal-misalignment\0.5mm\48.3328.csv,horizontal-misalignment,horizontal-misalignment,True,95.96725477527093,174.5463000042946,56.99760000425158,231.5439000085462
data\mafaulda\horizontal-misalignment\0.5mm\49.5616.csv,horizontal-misalignment,horizontal-misalignment,True,96.8700957417173,179.4106000015745,55.661799997324124,235.07239999889862
data\mafaulda\horizontal-misalignment\0.5mm\50.176.csv,horizontal-misalignment,horizontal-misalignment,True,97.23491919304784,175.58800000551855,57.17709999589715,232.7651000014157
data\mafaulda\horizontal-misalignment\0.5mm\51.4048.csv,horizontal-misalignment,horizontal-misalignment,True,97.2502450663346,171.31560000416357,57.07409999740776,228.38970000157133
data\mafaulda\horizontal-misalignment\0.5mm\52.224.csv,horizontal-misalignment,horizontal-misalignment,True,96.6141887790794,175.27429999609012,58.76409999473253,234.03839999082265
data\mafaulda\horizontal-misalignment\0.5mm\53.248.csv,horizontal-misalignment,horizontal-misalignment,True,91.709675503603,177.22569999750704,57.7765999987605,235.00229999626754
data\mafaulda\horizontal-misalignment\0.5mm\54.4768.csv,horizontal-misalignment,horizontal-misalignment,True,96.797973650005,174.0224000022863,56.851800000004005,230.8742000022903
data\mafaulda\horizontal-misalignment\0.5mm\55.0912.csv,horizontal-misalignment,horizontal-misalignment,True,95.38451286374028,174.46729999937816,55.714999994961545,230.1822999943397
data\mafaulda\horizontal-misalignment\0.5mm\56.1152.csv,horizontal-misalignment,horizontal-misalignment,True,95.9803707123641,174.7793000031379,56.815600000845734,231.59490000398364
data\mafaulda\horizontal-misalignment\0.5mm\57.344.csv,horizontal-misalignment,horizontal-misalignment,True,97.03108951567815,170.73960000561783,57.15019999479409,227.88980000041192
data\mafaulda\horizontal-misalignment\0.5mm\58.1632.csv,horizontal-misalignment,horizontal-misalignment,True,96.84897586973707,177.28250000072876,58.869400003459305,236.15190000418806
data\mafaulda\horizontal-misalignment\0.5mm\59.8016.csv,horizontal-misalignment,horizontal-misalignment,True,91.98055190864949,171.4124999998603,57.75070000527194,229.16320000513224
data\mafaulda\horizontal-misalignment\0.5mm\60.6208.csv,horizontal-misalignment,horizontal-misalignment,True,82.91125772976373,182.11999999766704,57.82570000155829,239.94569999922533
data\mafaulda\horizontal-misalignment\0.5mm\62.0544.csv,horizontal-misalignment,horizontal-misalignment,True,96.31646228007455,187.92150000081165,57.01980000594631,244.94130000675796
data\mafaulda\horizontal-misalignment\1.0mm\12.288.csv,horizontal-misalignment,horizontal-misalignment,True,42.16207418408008,181.71199999778764,59.162099998502526,240.87409999629017
data\mafaulda\horizontal-misalignment\1.0mm\13.7216.csv,horizontal-misalignment,horizontal-misalignment,True,80.08971604635772,182.61809999967227,57.40030000015395,240.01839999982622
data\mafaulda\horizontal-misalignment\1.0mm\14.336.csv,horizontal-misalignment,horizontal-misalignment,True,58.937270065780226,173.01120000047376,55.99129999609431,229.00249999656808
data\mafaulda\horizontal-misalignment\1.0mm\15.9744.csv,horizontal-misalignment,horizontal-misalignment,True,86.13772813496983,176.91049999848474,56.17470000288449,233.08520000136923
data\mafaulda\horizontal-misalignment\1.0mm\16.5888.csv,horizontal-misalignment,horizontal-misalignment,True,62.04354670300153,170.2134999941336,57.81890000071144,228.03239999484504
data\mafaulda\horizontal-misalignment\1.0mm\17.8176.csv,horizontal-misalignment,horizontal-misalignment,True,83.80821636892007,176.55440000089584,57.00749999959953,233.56190000049537
data\mafaulda\horizontal-misalignment\1.0mm\18.8416.csv,horizontal-misalignment,horizontal-misalignment,True,85.18998281086425,174.99059999681776,57.32910000369884,232.3197000005166
data\mafaulda\horizontal-misalignment\1.0mm\19.6608.csv,horizontal-misalignment,horizontal-misalignment,True,79.62787550012209,182.1866999962367,56.6735999964294,238.8602999926661
data\mafaulda\horizontal-misalignment\1.0mm\20.2752.csv,horizontal-misalignment,horizontal-misalignment,True,88.31133511452752,177.3527000041213,55.63039999833563,232.98310000245692
data\mafaulda\horizontal-misalignment\1.0mm\21.504.csv,horizontal-misalignment,horizontal-misalignment,True,85.79139653410749,175.79919999843696,56.714099999226164,232.51329999766313
data\mafaulda\horizontal-misalignment\1.0mm\22.528.csv,horizontal-misalignment,horizontal-misalignment,True,90.55027815587732,188.05470000370406,55.67159999918658,243.72630000289064
data\mafaulda\horizontal-misalignment\1.0mm\23.7568.csv,horizontal-misalignment,horizontal-misalignment,True,92.93360107076751,177.44020000100136,56.83580000186339,234.27600000286475
data\mafaulda\horizontal-misalignment\1.0mm\24.1664.csv,horizontal-misalignment,horizontal-misalignment,True,95.08095330785697,173.27400000067428,55.47929999738699,228.75329999806127
data\mafaulda\horizontal-misalignment\1.0mm\24.9856.csv,horizontal-misalignment,horizontal-misalignment,True,76.93773359988477,176.4857000016491,56.661199996597134,233.14689999824623
data\mafaulda\horizontal-misalignment\1.0mm\26.0096.csv,horizontal-misalignment,horizontal-misalignment,True,89.20295122641355,177.0260999983293,56.512700000894256,233.53879999922356
data\mafaulda\horizontal-misalignment\1.0mm\27.0336.csv,horizontal-misalignment,horizontal-misalignment,True,91.48481869379296,174.5742999992217,57.907199996407144,232.48149999562884
data\mafaulda\horizontal-misalignment\1.0mm\28.2624.csv,horizontal-misalignment,horizontal-misalignment,True,92.11866911379259,173.4165000016219,56.14580000110436,229.56230000272626
data\mafaulda\horizontal-misalignment\1.0mm\29.4912.csv,horizontal-misalignment,horizontal-misalignment,True,93.39762987106062,172.4802999960957,58.8491000016802,231.3293999977759
data\mafaulda\horizontal-misalignment\1.0mm\30.5152.csv,horizontal-misalignment,horizontal-misalignment,True,91.98036689157809,174.65470000024652,57.29480000445619,231.9495000047027
data\mafaulda\horizontal-misalignment\1.0mm\31.1296.csv,horizontal-misalignment,horizontal-misalignment,True,94.1976771464093,167.89649999554968,48.163799998292234,216.0602999938419
data\mafaulda\horizontal-misalignment\1.0mm\32.3584.csv,horizontal-misalignment,horizontal-misalignment,True,94.2699187636618,177.48610000126064,57.94959999911953,235.43570000038017
data\mafaulda\horizontal-misalignment\1.0mm\33.792.csv,horizontal-misalignment,horizontal-misalignment,True,72.22399073472371,174.45610000140732,56.027299993729685,230.483399995137
data\mafaulda\horizontal-misalignment\1.0mm\34.6112.csv,horizontal-misalignment,horizontal-misalignment,True,93.82275957024876,203.41999999800464,56.18449999747099,259.60449999547563
data\mafaulda\horizontal-misalignment\1.0mm\36.0448.csv,horizontal-misalignment,horizontal-misalignment,True,94.09133023682602,215.4277999943588,56.74569999973755,272.17349999409635
data\mafaulda\horizontal-misalignment\1.0mm\36.6592.csv,horizontal-misalignment,horizontal-misalignment,True,80.00242883054364,198.82370000414085,56.49470000207657,255.31840000621742
data\mafaulda\horizontal-misalignment\1.0mm\37.0688.csv,horizontal-misalignment,horizontal-misalignment,True,88.81214274039274,183.41639999562176,56.65160000353353,240.0679999991553
data\mafaulda\horizontal-misalignment\1.0mm\38.912.csv,horizontal-misalignment,horizontal-misalignment,True,95.60853629912444,177.40870000125142,56.35479999909876,233.76350000035018
data\mafaulda\horizontal-misalignment\1.0mm\39.5264.csv,horizontal-misalignment,horizontal-misalignment,True,97.63896773028392,220.2365999983158,56.71589999838034,276.95249999669613
data\mafaulda\horizontal-misalignment\1.0mm\40.1408.csv,horizontal-misalignment,horizontal-misalignment,True,94.472184682244,202.11749999725726,57.38040000142064,259.4978999986779
data\mafaulda\horizontal-misalignment\1.0mm\41.5744.csv,horizontal-misalignment,horizontal-misalignment,True,94.79946555274944,178.11539999820525,57.712900001206435,235.82829999941168
data\mafaulda\horizontal-misalignment\1.0mm\42.3936.csv,horizontal-misalignment,horizontal-misalignment,True,96.46237675787603,175.330700003542,56.35639999673003,231.68710000027204
data\mafaulda\horizontal-misalignment\1.0mm\43.4176.csv,horizontal-misalignment,horizontal-misalignment,True,97.22929064502192,174.85579999629408,56.59900000318885,231.45479999948293
data\mafaulda\horizontal-misalignment\1.0mm\44.6464.csv,horizontal-misalignment,horizontal-misalignment,True,97.69987888031602,178.32719999569235,57.96679999912158,236.29399999481393
data\mafaulda\horizontal-misalignment\1.0mm\45.056.csv,horizontal-misalignment,horizontal-misalignment,True,95.27922677560977,173.5850000040955,57.09309999656398,230.67810000065947
