file,label,ch1_rms,ch1_std,ch1_kurtosis,ch1_peak_to_peak,ch1_crest_factor,ch1_dominant_frequency,ch1_dominant_amplitude,ch1_spectral_centroid,ch1_spectral_bandwidth,ch1_spectral_energy,ch2_rms,ch2_std,ch2_kurtosis,ch2_peak_to_peak,ch2_crest_factor,ch2_dominant_frequency,ch2_dominant_amplitude,ch2_spectral_centroid,ch2_spectral_bandwidth,ch2_spectral_energy,ch3_rms,ch3_std,ch3_kurtosis,ch3_peak_to_peak,ch3_crest_factor,ch3_dominant_frequency,ch3_dominant_amplitude,ch3_spectral_centroid,ch3_spectral_bandwidth,ch3_spectral_energy,ch4_rms,ch4_std,ch4_kurtosis,ch4_peak_to_peak,ch4_crest_factor,ch4_dominant_frequency,ch4_dominant_amplitude,ch4_spectral_centroid,ch4_spectral_bandwidth,ch4_spectral_energy,ch5_rms,ch5_std,ch5_kurtosis,ch5_peak_to_peak,ch5_crest_factor,ch5_dominant_frequency,ch5_dominant_amplitude,ch5_spectral_centroid,ch5_spectral_bandwidth,ch5_spectral_energy,ch6_rms,ch6_std,ch6_kurtosis,ch6_peak_to_peak,ch6_crest_factor,ch6_dominant_frequency,ch6_dominant_amplitude,ch6_spectral_centroid,ch6_spectral_bandwidth,ch6_spectral_energy
data\mafaulda\horizontal-misalignment\1.5mm\46.6944.csv,horizontal-misalignment,0.6760006625202135,0.6758311037240983,3.3195438799670547,5.8942,5.265527383069705,0.440704,0.1629636445922577,0.16833151532139543,0.14742935616900654,0.22837384137548053,0.4111438863594891,0.411143858055644,2.75031539210417,3.5174000000000003,4.458049992628553,0.440704,0.16256627646860353,0.15389770253433274,0.1373040679071737,0.0845196410308851,0.30960526767287055,0.30960451608106987,3.333318073653929,3.887,6.472112100721772,0.0009119999999999999,0.01914475167589663,0.13586392971611044,0.1000919850353596,0.047927478925004666,0.48708406401735055,0.4855115319847782,3.2242899514556265,4.1348,4.394108035290493,0.0054199999999999995,0.10548181554166251,0.07873302336620905,0.11229308950093694,0.11786072391792952,0.028850170524949374,0.02872275309769518,2.075667789725014,0.163864,3.057486250140844,0.0009119999999999999,0.003002031957779778,0.09780041064563909,0.1278500534819712,0.00041249913339843025,0.3608428514478018,0.35672396939820616,2.8911637763842783,2.941,4.220673884676482,0.0009119999999999999,0.10807809224165343,0.10143553004902656,0.09999907261350759,0.06362599532637032
data\mafaulda\horizontal-misalignment\1.5mm\47.7184.csv,horizontal-misalignment,0.6976944120159155,0.6975601453928796,3.334034468434981,6.2724,5.28598185101599,0.440696,0.1696078921438418,0.16104552154770505,0.14560615331963989,0.24329508034270803,0.41671529833718407,0.4167152983296456,2.7476994429068258,3.8129,4.809038707039655,0.440696,0.19187758516096756,0.15013333424492337,0.13460121784214918,0.0868258199319466,0.332037994629201,0.332037973398841,3.267856790577298,4.0778,7.061842431352893,0.000932,0.02366061258815285,0.13439705481614136,0.09795363272803091,0.05512460809407308,0.6279960175478774,0.6277278387855817,2.8949802512455705,4.8552,4.029324914316282,2.4e-05,0.15714574265884604,0.07299758020345483,0.10891254210072894,0.1970211200951934,0.028931585886996417,0.028809536074858467,2.088721887135598,0.159417,2.8905086654283996,0.000932,0.002929473754895456,0.09771050079488239,0.12808812124603824,0.00041499602814334545,0.44754955589489537,0.444908187177847,2.864562238692435,3.5784000000000002,4.206908430094554,1.2e-05,0.11418916142742219,0.09908450248585883,0.0974378774115221,0.09897164750997438
data\mafaulda\horizontal-misalignment\1.5mm\48.5376.csv,horizontal-misalignment,0.6896044390292273,0.6894593613835054,3.3530719917644802,5.951,5.250111215310118,0.004732,0.16387759672869548,0.1622500489573965,0.14490094397042258,0.237677106830506,0.4235441862155893,0.42354409875213017,2.750637882467502,3.5648,4.322335329225643,0.44067199999999995,0.1477078205759088,0.15149490099189977,0.1345583081192312,0.08969481029730794,0.34792291999716496,0.3479227406002913,3.319690602052448,3.96,5.947869141308872,0.000948,0.0234409012402457,0.13438679612188814,0.09626581302703231,0.06052511677742327,0.588146663418247,0.5876448635968575,2.83922921657512,4.5348,3.861281787122717,4.4e-05,0.20652252526139198,0.07609623221111739,0.11025234371052671,0.17266324289112167,0.029080425946088433,0.02897285764870972,2.099616287875185,0.161522,2.7861352468354963,4.4e-05,0.003238853673497303,0.09906135605705334,0.12895655255766603,0.0004197144409851545,0.37949888615345806,0.3794453030720889,2.910487978273627,3.2074,4.367074739958867,4.4e-05,0.11131254927892367,0.10156203073429594,0.09661667030337018,0.0719893690256293
data\mafaulda\horizontal-misalignment\1.5mm\49.3568.csv,horizontal-misalignment,0.7210182131995658,0.7208601006005034,3.359151499597037,6.7852,5.481969702140921,0.0048119999999999994,0.19257282658388553,0.16080551681495667,0.1423945797977821,0.25981965187899003,0.437517257510969,0.437517206424913,2.7871796395612973,3.7244,4.499022531701502,0.440652,0.1761965345011816,0.1478044855382691,0.12987667618170276,0.095710652989945,0.3602679866425335,0.36026781333334246,3.281662939386997,3.9285,5.821499764559545,0.0009639999999999999,0.025942433445059112,0.13543339442658,0.09590002445701068,0.06489644905393704,0.5310640802267318,0.5309181377165962,3.2315401431075674,4.4341,4.516969022879805,0.005728,0.09722554463701384,0.07808330924736402,0.11002665293458225,0.1409370345371758,0.02857013928041319,0.02845790345442046,2.046989698758897,0.155419,2.820392260852689,0.0009639999999999999,0.0023515156287685713,0.09918927227948302,0.12866594246626076,0.00040492743075270875,0.36403199930416524,0.363934106795367,3.0358585930101154,3.207,4.427632742830678,0.0009639999999999999,0.0805015568079725,0.10209266707693486,0.09540033107724943,0.06622401707059715
data\mafaulda\horizontal-misalignment\1.5mm\50.5856.csv,horizontal-misalignment,0.7001181402296622,0.6998739489051918,3.2478037404510856,6.124,4.828327971059688,0.004948,0.16004803962038436,0.15742804358963314,0.14075964899606958,0.24491177841456163,0.45910439465715913,0.45910436085233075,2.8046583401467897,4.0969999999999995,4.464126293289073,0.44064,0.17586887069059337,0.1484601535054491,0.13071450102071602,0.10538841405960558,0.37040509249136827,0.3704048178089115,3.294114404907635,4.6174,6.534737368393315,0.000988,0.027342326406104428,0.13654786860842327,0.09565865798201473,0.06859988680815754,0.5319135663703055,0.531909827869306,3.300149433156908,4.6568,4.627443545637427,0.005892,0.09773747359978713,0.07876495961593138,0.11070528658357978,0.14146403329060037,0.02862081547150802,0.028526534573564192,2.0072249906657533,0.170031,3.3509876670138032,0.00036399999999999996,0.003332741949586238,0.10072399213366207,0.12990948280526965,0.0004068829544759472,0.36376778406774996,0.36345772624408385,3.1159281925042652,3.3616,4.665613817020541,0.000988,0.0699596567993014,0.10235412918682217,0.09514123142074458,0.06605076054029585
data\mafaulda\horizontal-misalignment\1.5mm\51.6096.csv,horizontal-misalignment,0.6636754076955242,0.6635043833872758,3.3014633990722406,5.771100000000001,4.722639958004389,0.0023439999999999997,0.11555297404111574,0.16031071245881975,0.14165373850726293,0.22011903406940003,0.4537077150120375,0.45370762894217376,2.81317990463327,4.1128,4.915940209324477,0.44067599999999996,0.13413837052880367,0.14932126747891533,0.13132053264723514,0.10292530813870449,0.3674438298253957,0.36744371875293397,3.2901372904327,3.7408,5.266655315433968,0.001008,0.03812558729504869,0.13723914733922163,0.09682212572339208,0.06750744979846372,0.5360193126681347,0.536004282059488,3.23374317106288,4.3422,4.3360377968421755,0.006004,0.13331630062765598,0.0796844287575759,0.11125545725053927,0.1436502951955272,0.028451073627411595,0.028224060282079595,1.9989825359620608,0.16034700000000002,3.007443614247893,0.0034639999999999996,0.0022570115555949856,0.09934562580172705,0.1287395750315342,0.00039829984439848496,0.36893392806997755,0.3689331370366416,3.0673556795721835,3.5381,4.816580597004051,0.001008,0.08373896137960607,0.10198573333313754,0.0964257518093984,0.06805582988471903
data\mafaulda\horizontal-misalignment\1.5mm\52.6336.csv,horizontal-misalignment,0.6901561235222131,0.6899424699789947,3.0766622463745312,5.6949000000000005,4.540711721215446,0.005131999999999999,0.1329453092676356,0.15923587046813534,0.13826479061624938,0.23801030601524822,0.45485520612503655,0.4548551939725199,2.8262414896552217,3.9322,4.336105145126596,0.44067599999999996,0.17062123404911053,0.14874647813468037,0.12588633389440657,0.10344662961680703,0.42412376025579185,0.4241237503559591,3.2792892072019404,5.2111,6.306178172513403,0.001028,0.03204335101081676,0.1386697443373511,0.09396642578181895,0.08994049122693154,0.5569323372591164,0.5569195175411408,3.263951282565568,4.5222,4.1874027481658604,0.00616,0.12319359641176184,0.08115045577487795,0.11070260845789955,0.1550796746741101,0.028576797611809167,0.02845703864212455,2.046384494043249,0.16061,2.855813335805475,0.0034639999999999996,0.0022272928902159796,0.10458367274752536,0.13169805830943257,0.00040490257834744595,0.3863903378936853,0.3863310220674222,3.0245453720196167,3.4059999999999997,4.477337629566382,0.001028,0.07237365178219225,0.10406925841189321,0.09380196841461354,0.07462582931007608
data\mafaulda\horizontal-misalignment\1.5mm\53.8624.csv,horizontal-misalignment,0.665392164085024,0.6652312545509367,3.161185140729238,5.8901,4.927319822011501,0.0023439999999999997,0.11516123297409601,0.15379437437158147,0.13741687118362983,0.2212663116474235,0.4502848796957708,0.4502848768592144,2.8047161180744675,3.9234,4.624405778280716,0.440612,0.19337226295002816,0.14800565440328542,0.12546402504643053,0.10137823525743594,0.4242097918043831,0.4242094806655853,3.2508229820530885,4.5405,6.134936179376556,0.001052,0.030758762966970846,0.13744469694364028,0.09279666958661267,0.08997684568251468,0.5696830711314004,0.5693800581398406,3.247819929414483,4.6373999999999995,4.6302938128357125,0.006255999999999999,0.1333903256896654,0.0781524314626147,0.11146176930575163,0.16209682530674974,0.028673486719044253,0.028538991111387486,2.0770851665546886,0.221619,4.853263953499133,0.001052,0.0024689024567122312,0.10026733918738197,0.12962242684002,0.0004072379243428818,0.3917770066636659,0.39131125466125816,3.028962540284323,3.5036,4.745556701650786,0.001052,0.07850590718825348,0.10222598741276592,0.0968542800424301,0.07656224902521423
data\mafaulda\horizontal-misalignment\1.5mm\54.8864.csv,horizontal-misalignment,0.6749126420871431,0.6747181173501844,3.1958602759783963,5.8599,4.920933158456204,0.0032159999999999997,0.12853532263351894,0.15475707041730216,0.13447232693213043,0.22762226900199142,0.4585892776079737,0.4585892743459492,2.8394677804648314,4.3698,4.794922399821663,0.440584,0.19829628538893332,0.1462010704384348,0.12073203220142628,0.1051520612776779,0.4475733037321887,0.44757302283987416,3.2321866638334735,4.8292,5.681527424060628,0.0032679999999999996,0.04041517672270981,0.13730019884053188,0.09107574969050015,0.1001608064302046,0.6933234462390909,0.6933115252813632,2.89286802891269,5.1475,3.9547198561910313,0.006379999999999999,0.15339952379296065,0.07566326674451761,0.10942850406670318,0.24034043562912472,0.029350729984088147,0.02923122478357891,2.1760451313943183,0.2154,4.310284604081607,0.001072,0.00430265672814296,0.09804573103302978,0.12833024110346306,0.00042723299640076793,0.43865146148189993,0.43857679578999653,3.042915887348066,3.8281,4.658596126935419,0.001072,0.1133475184472847,0.10217046768919458,0.09648777918963487,0.09617480311227744
data\mafaulda\horizontal-misalignment\1.5mm\55.9104.csv,horizontal-misalignment,0.6784256809439915,0.6782270209714927,3.120727468570275,6.2262,5.1551704154507325,0.00436,0.1283861520432391,0.15643521544985578,0.13484163981566208,0.2299959526094378,0.4635721886365754,0.46357216144868735,2.838156557716696,3.9854,4.572966307097926,0.44057599999999997,0.1994264407893718,0.1462926073763294,0.12032244190121334,0.1074495763357003,0.45733523685373995,0.4573351051645972,3.2099449088007788,5.4594000000000005,6.35332632436959,0.0033239999999999997,0.03722738990597276,0.1379130767459286,0.09105749026690188,0.10457769968826268,0.7358658303100466,0.73516215731448,2.8507080717828286,5.2516,3.9755888629450604,0.006488,0.18824553096002114,0.07617868490685424,0.10938778566097013,0.27023169880895437,0.02969517488510173,0.02955067966381904,2.2846835187267036,0.24870599999999998,5.598215874579076,0.0010919999999999999,0.003192258709004877,0.09605027576486748,0.1269784266189114,0.0004366221602624551,0.428290494447031,0.4269430042185531,3.048988997069165,3.9261,5.083465609720459,0.0010919999999999999,0.08084223975552139,0.10253376143993376,0.09645388120929078,0.0911401644262023
data\mafaulda\horizontal-misalignment\1.5mm\56.5248.csv,horizontal-misalignment,0.6775474093815252,0.6774952398318576,3.0610227863283055,6.0942,5.251588228671431,0.0044199999999999995,0.11987669370768211,0.16260673853848592,0.1431670138421774,0.22949990434801204,0.42550517867808446,0.4253803042284665,2.859717158398009,3.8078000000000003,4.566571917126756,0.001104,0.10909342099849721,0.15700608308193684,0.13283257854509686,0.09047420168146046,0.41272314056256226,0.4127099812052799,3.2625027064233034,4.884,5.978099497980987,0.001104,0.03874598289092559,0.1400431731400905,0.09728070231886154,0.08516476484460027,0.7983377138124238,0.7977249773780141,2.926708745184752,6.1234,4.209246214276468,0.00013199999999999998,0.17358416292279333,0.07662851297459443,0.10980604596061577,0.3181825700683715,0.029628751283087038,0.029108263032171032,2.1074118839258316,0.162856,2.839539166271617,0.001104,0.0036134742445915417,0.10009003448435043,0.12957467680052082,0.00042364610259093067,0.4474727444552204,0.44417110839098617,3.052397273851571,3.8279,4.463065123631341,0.001104,0.10639048633190541,0.10592914273048554,0.09820572880139342,0.09864398742277684
data\mafaulda\horizontal-misalignment\1.5mm\57.1392.csv,horizontal-misalignment,0.6764185477729905,0.6763527115576964,3.031818272306916,5.894399999999999,4.753565688153998,0.004471999999999999,0.14074338308010853,0.16187053967504617,0.14029218431245333,0.22872649782474075,0.43308475567298527,0.4330828258679583,2.8720693152498162,3.8494,4.66236683024333,0.001116,0.08017386495130809,0.1556475147344936,0.1300454648486399,0.0937803676355558,0.4364244928144458,0.43642270217142437,3.249119779943151,5.5755,6.702190292911449,0.003404,0.03478896706518918,0.13951781274277994,0.09490857292647613,0.09523238796619858,0.8521793889717074,0.8521675447735721,3.006669652144451,6.9015,4.796290607840635,0.000108,0.22248158985942493,0.07663470374246995,0.10972044501874201,0.3630947621956855,0.030116398484631886,0.029927993794527537,2.2510118687849534,0.176058,3.1056170191520667,0.000108,0.0045742238667595215,0.10277541178202408,0.13146767473993776,0.00044784281610331026,0.4148454946556973,0.4139130020612674,3.029789116390942,3.5933,4.492274891637607,0.000108,0.09139857042251409,0.10713678268569748,0.0974247063011237,0.08566198671590414
data\mafaulda\horizontal-misalignment\1.5mm\58.368.csv,horizontal-misalignment,0.7308524025979977,0.7307995935644964,3.1146455080014475,6.3443000000000005,4.75882679890043,0.0034159999999999998,0.1595347766768608,0.15963173256315633,0.13959622068459665,0.2670340229786942,0.43986873347895733,0.43986867499800614,2.8476274124143712,3.9082999999999997,4.728456107978071,0.00114,0.08190708249100696,0.15296031886012018,0.126827582943205,0.0967422301206125,0.45772781086003833,0.4577258521149069,3.1918595404600465,5.2217,6.323190181364542,0.0034159999999999998,0.04897204469884171,0.13974106742818254,0.0935284791154916,0.10475649926711622,1.0353746297416135,1.0343240376996705,2.706370609617952,7.1761,3.578028563986266,6.8e-05,0.37928292388448936,0.07402006825827649,0.10803953818944663,0.5349131077382063,0.0308619097009667,0.030663479860835393,2.2927435650197636,0.179825,3.125406062750487,6.8e-05,0.006064925692104302,0.09808793131630926,0.12817669655698608,0.00047012481936951233,0.5072625523987233,0.5061046124906281,2.9137851477529435,4.3001000000000005,4.322810720402072,6.8e-05,0.17000960439487037,0.10642259762981741,0.0970936217073784,0.12807093947947837
data\mafaulda\horizontal-misalignment\1.5mm\59.392.csv,horizontal-misalignment,0.7761101123577314,0.7760660291487999,3.056852018660809,6.3454,4.531315780518878,0.005796,0.15050339273558738,0.16198381807300433,0.13868953885664692,0.30113924823917615,0.45126017599236645,0.45126017593129863,2.881787208308242,4.1259,4.631031300161191,0.00116,0.1126379961333655,0.1535056183675676,0.1249671636510719,0.10181787342136223,0.479910986751178,0.4799102551201222,3.1703893576018083,5.1228,5.414129018066722,0.003532,0.04360170543375812,0.14046138298576324,0.09299961018164532,0.11515696354192802,1.4882493745140186,1.4880922498573057,2.326331903572125,8.750499999999999,3.1181602217730156,2.4e-05,0.8476113607029608,0.07470174952575338,0.1080785783572626,1.107209272146876,0.03425041806186322,0.03412111285066254,2.685140204752394,0.232026,3.9374701751864283,2.4e-05,0.009347752083703333,0.10037462874865127,0.1299727023626871,0.0005821257898367393,0.7139932240905245,0.7139875269142916,2.3824839280594023,4.7867,3.5070360826447056,2.4e-05,0.4056130707177485,0.10771386301774731,0.09681295463503342,0.2548890945802882
data\mafaulda\horizontal-misalignment\1.5mm\60.6208.csv,horizontal-misalignment,0.8058587455193982,0.8058371763969472,3.1157522462548144,6.6799,4.7016924747621625,0.003552,0.21349533847689864,0.1669981572815626,0.13922699939670927,0.3246867783540174,0.46523829059002214,0.4652382400462545,2.868875411492686,3.9276,4.248575492503828,0.001184,0.11708458299733056,0.15357679374697158,0.12192857556559952,0.10822331162266965,0.5030335726713477,0.5030330103095937,3.210600503961364,5.7752,6.083888165037236,0.003552,0.0480026326954483,0.14149025468505766,0.0916838172697045,0.12652110667468242,1.575543463830735,1.5738865958435584,2.189309298997282,8.8595,2.8978572184922724,2.4e-05,0.8961295515030305,0.07381845174641154,0.10827144661702982,1.2385595083380794,0.035299276111684076,0.03507586343449572,2.708259554962028,0.23323,3.664381083178841,2.4e-05,0.009179000875028858,0.09778805271595419,0.12839478022983594,0.0006151587734444983,0.7599376298623188,0.7572552301852894,2.2269826486718345,4.7231000000000005,3.133283451324901,2.4e-05,0.418850684021975,0.1078855339769686,0.09783417629103126,0.2867177418661866
data\mafaulda\horizontal-misalignment\1.5mm\61.44.csv,horizontal-misalignment,0.7985221482494003,0.798487902646348,3.0996607514737784,6.712400000000001,4.662738544818469,0.003604,0.18103099433137237,0.16544898363757507,0.138354182515325,0.3187914653474249,0.4786754107280186,0.4786752963960349,2.862887768397683,4.0578,4.31127221770215,0.441596,0.10355006877599773,0.15108756386668526,0.12152565201653691,0.11456503350331715,0.5111914607931187,0.5111908187004885,3.2250873622299876,5.7975,5.720557215276764,0.0036599999999999996,0.05185210923609585,0.14097752690446455,0.09129916253423143,0.13065802665020188,1.1407452414672774,1.1348974200758182,2.960076118889311,8.4977,3.901133958609234,5.9999999999999995e-05,0.3938057682972238,0.07491410800184467,0.10820019440873452,0.6439960770817453,0.03558239721245866,0.03548330722139825,2.86529729668339,0.26372,4.39936631097056,5.9999999999999995e-05,0.008208273712518269,0.0973637871134612,0.1283786795872516,0.0006295333761364258,0.527993383045899,0.5190328255689077,2.8122502512334737,4.3297,4.139067021974618,5.9999999999999995e-05,0.16762312256529316,0.10840824397714369,0.09732281040859071,0.1346975370101407
data\mafaulda\horizontal-misalignment\2.0mm\12.288.csv,horizontal-misalignment,1.1385604921092138,1.1385569494160652,2.624966738783334,7.0385,4.506392093444606,9.999999999999999e-05,0.2621877445875541,0.22645073125616946,0.19021947364201075,0.6481559638483698,0.39464103275275914,0.39440255069536656,2.830942084694512,2.74154,5.258196252426243,9.999999999999999e-05,0.0993840908265605,0.2230032845315453,0.18234974856628866,0.077776688254253,0.07634296768772529,0.07634223553204304,3.6326353681811403,0.9453199999999999,7.342654028838121,9.999999999999999e-05,0.013561979860785198,0.13133193590703449,0.13648674087599424,0.0029140684744835155,2.1520692952225757,2.1509018586474866,1.9938339020513514,9.0686,2.6037265678102157,9.999999999999999e-05,1.0533020371430388,0.034435986318099174,0.09500788531519727,2.3131894030258024,0.36584488839959395,0.3653106229645734,2.130768776878669,1.6141999999999999,2.6754781350487185,9.999999999999999e-05,0.17787890695067676,0.04755919457292658,0.10487195298984257,0.06672592585005803,1.9218398571590807,1.91833094280671,1.8718898579625003,8.376199999999999,2.5164947962404676,9.999999999999999e-05,0.938491602341422,0.06262200120841427,0.12703509965267906,1.839996803094457
data\mafaulda\horizontal-misalignment\2.0mm\13.5168.csv,horizontal-misalignment,1.0578615160807108,1.0578576116084166,2.504416287661837,6.6751000000000005,4.452378622302966,0.44304,0.2812214686975084,0.22749780477195217,0.18734410059926568,0.5595313733023695,0.3753354947572104,0.3753298460257042,2.672818483503905,2.53149,4.71658029751084,0.44304,0.10198786022504769,0.22035851768005693,0.17865517757384566,0.07043624666275293,0.08012397509363774,0.08012234319973595,3.711485735925983,0.8967799999999999,6.036395458801514,9.999999999999999e-05,0.01456235189627204,0.13004736348601967,0.1308843875968687,0.003209794965480417,1.3353905458994937,1.335108509488971,2.688486864366699,6.1991,3.1709824610377355,9.999999999999999e-05,0.8006775130346248,0.033861161692933656,0.09634862120347382,0.8912573661070677,0.22873539008899818,0.22861409386559603,2.603150849092587,1.08511,3.115127918820286,9.999999999999999e-05,0.13742213456351177,0.06061242899988796,0.11452417668306492,0.02613220205356575,1.6898877901566034,1.6892025466913283,2.418791663289809,8.9285,3.114644670697793,9.999999999999999e-05,1.046516532325965,0.07565482241772441,0.13475217109386897,1.426702621874241
data\mafaulda\horizontal-misalignment\2.0mm\14.5408.csv,horizontal-misalignment,1.039283877108112,1.0392317393177217,2.2636329778389124,6.760299999999999,4.44517624232797,0.442836,0.33551551317951317,0.22662561713286927,0.18305561107358365,0.5400013466787539,0.3640654233937383,0.3640643796331102,2.499599393414368,3.0521700000000003,6.141478579710429,0.442836,0.11653148955633962,0.21466287818932006,0.17720557421103159,0.06627143661564193,0.08184315543033989,0.08184190964579216,3.823367435725737,0.9234800000000001,5.869275162807315,0.442836,0.012796078911317203,0.1282012300229139,0.1260235826668481,0.003349049146070914,0.4869579128496415,0.4868490938579013,3.588022017932949,3.4394,4.763450676773128,9.999999999999999e-05,0.27392083658811084,0.04486997665323119,0.10700430469148624,0.11851102031485083,0.08948966745326456,0.08940112548641488,3.406190822164325,0.6697,4.864583944743007,9.999999999999999e-05,0.04893204679787577,0.07917040186321242,0.12418027206301659,0.003996280854208075,1.1551360195619698,1.1537438485644174,2.491733516622701,6.6875,3.025184861798876,9.999999999999999e-05,0.6428898943186018,0.08179538772823987,0.13597905678496597,0.6655624340676893
data\mafaulda\horizontal-misalignment\2.0mm\15.36.csv,horizontal-misalignment,0.9837245271584786,0.9837043939702339,2.1685200384618164,5.9916,4.054082102755284,0.44278,0.31478566066296243,0.2181306688999526,0.1798545276997473,0.48383716743103705,0.36312153690292176,0.36312115411884577,2.081614675504856,2.39503,4.428820205139912,0.44278,0.11973993146071436,0.2064610915205416,0.1720062609425283,0.06592848647125266,0.08294945500194233,0.08294855712663884,3.737443407427233,0.91649,6.053927652482449,0.44278,0.013231083717576222,0.12693597726339614,0.11753079744146164,0.0034402315649139517,0.23521720855494496,0.2350474724033044,2.755589883058017,1.58982,3.9151897315087854,0.0003,0.06406541121096826,0.05224168834808148,0.11123604894784135,0.027623657285709705,0.04773490439804613,0.04759600717059858,2.769714983831957,0.34054,3.865934203504137,0.0003,0.01144359050619969,0.0841193096137105,0.124803785414254,0.0011326901537697105,0.5232468140184696,0.5232410744438791,2.928785960267341,3.3651999999999997,3.6850678264491665,8e-06,0.12995116906594711,0.08849299443280748,0.13105984479801924,0.13689061099530275
data\mafaulda\horizontal-misalignment\2.0mm\16.384.csv,horizontal-misalignment,1.1024420267890924,1.1023433708942454,2.167510141202633,6.9907,4.322857695699438,0.442712,0.28899107188915285,0.21687399478642388,0.17787609136894952,0.6075804536937408,0.36760209631426205,0.36760179276276156,2.077050834128626,2.54721,4.556557256714856,0.442712,0.10024000219557079,0.20305981468750348,0.1723600553142741,0.06756553902123563,0.08811583211960253,0.08811519760030585,3.7876796168546516,0.9556,5.504686136211674,0.442712,0.011075115008789048,0.1267751835894226,0.11703637613801224,0.003882144041287964,0.23222603317962362,0.23219037469772238,2.8764674750876296,1.49681,3.868730767657782,0.00031999999999999997,0.0835554733490858,0.05381265773652669,0.11239288530607573,0.026956185099491062,0.04811266232706726,0.04802909646834946,2.8041619662248745,0.31917,3.625033228297927,0.00031999999999999997,0.01520266607762259,0.08870115201839084,0.1279654631991047,0.001153397116814281,0.5238361140802648,0.5215965576063814,2.8153705994856497,3.4706,3.6658411820365213,9.6e-05,0.18929005157387685,0.08846195701685895,0.1303151182102733,0.13603148447719562
data\mafaulda\horizontal-misalignment\2.0mm\17.408.csv,horizontal-misalignment,1.1200796558985369,1.119685423344307,2.196353033229889,6.7828,3.8953479572935836,0.442652,0.2996234485960873,0.22132327599968654,0.17650155295867503,0.6268477245885595,0.3678039218637185,0.36780384594530346,2.084429866301913,2.62219,4.632359521625951,0.442652,0.10183641558678279,0.2022806409396594,0.1711631233385249,0.06763983606575279,0.09239539376523523,0.09239472666166465,3.8308073195582066,1.0346099999999998,5.73848952658123,0.442652,0.011125141770617008,0.1294668301393992,0.1154350550550998,0.004268392797930528,0.3136931399844762,0.31338000152491097,2.3755465836527336,1.82146,3.2474411130752445,4.4e-05,0.15950879992404218,0.05537094689439944,0.1140000798830555,0.04910351279721489,0.05945410760704545,0.0593028145481789,2.4990608127166105,0.38344,3.3792450639401608,4.4e-05,0.027618037989863908,0.08888535172881677,0.1279737679420197,0.0017584120606480855,0.8258018797538513,0.8239779584002245,2.168469842518975,4.3386000000000005,2.859765831991023,4.4e-05,0.45411525850491713,0.08873944208319326,0.12850720032315602,0.33946983797033753
data\mafaulda\horizontal-misalignment\2.0mm\18.6368.csv,horizontal-misalignment,1.0204176735193176,1.0204164663378104,2.2102452977923726,6.3999999999999995,4.190538943561324,0.44255999999999995,0.3299505609086656,0.20535889673924979,0.17727885761692766,0.5206248847911188,0.37023433024100216,0.3702342400831778,2.1191060815398477,2.7411499999999998,4.778325117421122,0.44255999999999995,0.12263339096471707,0.1897012937504738,0.16743081682935168,0.06853669828142928,0.0971420789030969,0.0971416176685504,3.7024763955943834,1.2551999999999999,6.808275124304427,0.44255999999999995,0.013229903706362194,0.1274650528630132,0.11320996786031567,0.00471824696105857,0.30759734496043734,0.3065214682822296,2.7852078243943006,1.87228,3.497754506914242,1.9999999999999998e-05,0.10030418363697839,0.051584850392508534,0.1094261082504287,0.04697770536256214,0.05740339890943569,0.05710416692723187,2.8646189357140135,0.37056,3.4586802075494685,1.9999999999999998e-05,0.01654498582241898,0.08329436475996037,0.12522017167665792,0.0016304430550087476,0.81443473169528,0.8110860695747479,2.0870328874480673,4.3822,2.8571964199887843,1.9999999999999998e-05,0.37597129354836245,0.08607071975150836,0.12421165529008733,0.32893030613686863
data\mafaulda\horizontal-misalignment\2.0mm\19.456.csv,horizontal-misalignment,0.9745996291681325,0.9745898822587387,2.2501197093812895,6.2579,4.095220108997126,0.442492,0.31428988147166315,0.2044656263533977,0.17578782411503044,0.4749127215267647,0.3758376316887744,0.3758375998919084,2.14481785368128,2.8138,4.811120140881028,0.442492,0.12443984961468087,0.18774303182978003,0.16625745110197912,0.07062695151950782,0.10278766916682755,0.10278748723602983,3.570798070761467,1.05849,5.500173357685563,0.442492,0.013347545055822174,0.12779600424579807,0.11166143983015077,0.00528263389588758,0.2150702004995358,0.21489090442712735,2.9879009772991183,1.5453999999999999,4.280230350061741,5.9999999999999995e-05,0.08642333478706198,0.0573740938189111,0.11390917559459991,0.023089050559161165,0.044759239341822014,0.04463918561265097,2.8939504197410435,0.33802,4.214101989940378,5.9999999999999995e-05,0.015259300106756347,0.0902213202773213,0.12847192703102,0.0009963286725959842,0.46547152311732476,0.46546538325176684,2.996558235746571,3.2302999999999997,3.6227780130228946,5.9999999999999995e-05,0.1987222995728467,0.0927977392112273,0.125129746049771,0.10832901150286195
